Project,File,Method,Err_-1,Err_0,Err_1,Err_2,Err_3,Err_4,Err_5,Err_6,Err_7,Err_8,Err_9,Err_10,Err_11
EnableJUnit4MigrationSupport,ReflectionUtils.txt,isNotPrivate,,,,,,,,,,,non-existent class 'Class<?>',,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,isAbstract,,,,,,,,,,,non-existent class 'Class<?>',,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,isStatic,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,isNotStatic,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,isFinal,,,,,,,,,,,non-existent class 'Class<?>',,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,isNotFinal,,,,,,,,,,,non-existent class 'Class<?>',,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,isInnerClass,,,,,,,,,,,non-existent class 'Class<?>',,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,isRecordObject,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,isRecordClass,,,,,,,,,,,non-existent class 'Class<?>',,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,returnsPrimitiveVoid,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,isArray,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,isMultidimensionalArray,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,isAssignableTo,,,,,,,,,,,non-existent class 'Class<?>',,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,isWideningConversion,,,,,,,,,,,non-existent class 'Class<?>',,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,newInstance,,,,,,,,,,,,,The creation of a new instance using a Class object and a parameter list is not implemented.
EnableJUnit4MigrationSupport,ReflectionUtils.txt,readFieldValue,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,tryToReadFieldValue,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,readFieldValues,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,invokeMethod,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,tryToGetResources,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,getFullyQualifiedMethodName,,,,,,,,,,,non-existent class 'Class<?>',,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,parseFullyQualifiedMethodName,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,parseFullyQualifiedFieldName,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,getAllClasspathRootDirectories,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,findAllResourcesInClasspathRoot,,,,,,,,,,,non-existent class 'Class<?>',,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,findAllResourcesInPackage,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,findAllResourcesInModule,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,findFields,,,,,,,,,,,non-existent class'Class<?>',,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,isMethodPresent,,,,,,,,,,,non-existent class'Class<?>',,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,getMethod,,,,,,,,,,,non-existent class'Class<?>',,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,tryToGetMethod,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,getInterfaceMethodIfPossible,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,findMethod,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,getRequiredMethod,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,findMethods,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,makeAccessible,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,getUnderlyingCause,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,getLegacySearchSemanticsFlag,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,findNestedClasses,,,,,,,,,,,non-existent class'Class<?>',,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,detectInnerClassCycle,,,,,,,,,,,non-existent class'Class<?>',,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,findAllFieldsInHierarchy,,,,,,,,,,,non-existent class'Class<?>',,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,findInterfaceMethodIfPossible,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,findAllMethodsInHierarchy,,,,,,,,,,,non-existent class'Class<?>',,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,getFields,error: no comment found,,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,getDeclaredFields,error: no comment found,,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,getMethods,error: no comment found,,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,getDeclaredMethods,error: no comment found,,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,getDefaultMethods,,,,,,,,,,,non-existent class'Class<?>',,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,toSortedMutableList,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,defaultFieldSorter,,,std::string does not have a hashCode method.,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,defaultMethodSorter,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,getInterfaceMethods,,,,,,,,,,,non-existent class 'Class<?>',,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,getInterfaceFields,,,,,,,,,,,non-exisent class 'Class<?>',,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,getSuperclassFields,,,,,,,,,,,non-existent class 'Class<?>',,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,isFieldShadowedByLocalFields,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,getSuperclassMethods,,,,,,,,,,,non-existent class 'Class<?>',,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,isMethodOverriddenByLocalMethods,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,isMethodOverriddenBy,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,isPackagePrivate,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,declaredInSamePackage,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,hasCompatibleSignature,,,,,,,,,,,non-existent class 'Class<?>',,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,isGeneric,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,getAllAssignmentCompatibleClasses,,,,,,,,,,,non-existent class 'Class<?>',,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,isSearchable,,,,,,,,,,,non-existent class 'Class<?>',,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,notNull,error: no comment found,,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,invalid_argument,error: no comment found,,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,any_of,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,transform,error: no comment found,,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,runtime_error,error: no comment found,,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,throwAsUncheckedException,error: no comment found,,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,tryToLoadClass,,,,,,,,,,,non-existent class 'Class<?>',,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,notBlank,error: no comment found,,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,condition,error: no comment found,,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,streamAllResourcesInPackage,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,findAllClassesInModule,,,,,,,,,,,non-existent class'Class<?>',,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,streamAllResourcesInModule,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,getDeclaredConstructor,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,copy_if,error: no comment found,,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,streamFields,,,,,,,,,,,non-existent class'Class<?>',,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,streamMethods,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ReflectionUtils.txt,sort,error: no comment found,,,,,,,,,,,,
EnableJUnit4MigrationSupport,Resource.txt,,invalid tag: non-existent header file <uri>,,,,,,,,,,,,
EnableJUnit4MigrationSupport,Resource.txt,getName,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,Resource.txt,getUri,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,Resource.txt,getInputStream,error: no comment found,,,,,,,,,,,,
EnableJUnit4MigrationSupport,Resource.txt,equals,,,,,,,,,,,non-existent class 'Object',,
EnableJUnit4MigrationSupport,Resource.txt,hashCode,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,Resource.txt,toString,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,Resource.txt,before,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,Resource.txt,after,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,Resource.txt,beforeEach,,,,,,,,,,,non-existent class'ExtensionContext',,
EnableJUnit4MigrationSupport,Resource.txt,afterEach,,,,,,,,,,,non-existent class'ExtensionContext',,
EnableJUnit4MigrationSupport,StringUtils.txt,,error: no overall comment found,,,,,,,,,,,,
EnableJUnit4MigrationSupport,StringUtils.txt,isPalindrome,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,TestExecutionExceptionHandler.txt,,error: no overall comment found,,,,,,,,,,,,
EnableJUnit4MigrationSupport,TestExecutionExceptionHandler.txt,handleTestExecutionException,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,TestRuleAnnotatedMember.txt,,error: no overall comment found,,,,,,,,,,,,
EnableJUnit4MigrationSupport,TestRuleAnnotatedMember.txt,getTestRule,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ThrowingConsumer.txt,,error: no overall comment found,,,,,,,,,,,,
EnableJUnit4MigrationSupport,ThrowingConsumer.txt,accept,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ToStringBuilder.txt,,error: no overall comment found,,,,,,,,,,,,
EnableJUnit4MigrationSupport,ToStringBuilder.txt,ToStringBuilder,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ToStringBuilder.txt,append,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ToStringBuilder.txt,toString,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,ToStringBuilder.txt,notBlank,error: no comment found,,,,,,,,,,,,
EnableJUnit4MigrationSupport,Try.txt,,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,Try.txt,call,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,Try.txt,success,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,Try.txt,failure,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,Try.txt,andThenTry,,,,,,,,,,,,Illegal use of this in free function,
EnableJUnit4MigrationSupport,Try.txt,andThen,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,Try.txt,orElseTry,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,Try.txt,orElse,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,Try.txt,get,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,Try.txt,getOrThrow,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,Try.txt,ifSuccess,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,Try.txt,ifFailure,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,Try.txt,toOptional,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,Try.txt,checkNotNull,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,Try.txt,of,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,Try.txt,Success,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,Try.txt,hashCode,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,Try.txt,Failure,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,Try.txt,uncheckedCast,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,Try.txt,invalid_argument,error: no comment found,,,,,,,,,,,,
EnableJUnit4MigrationSupport,Try.txt,equals,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,Try.txt,make_optional,error: no comment found,,,,,,,,,,,,
EnableJUnit4MigrationSupport,Try.txt,exception,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,VerifierAdapter.txt,,error: no overall comment found,,,,,,,,,,,,
EnableJUnit4MigrationSupport,VerifierAdapter.txt,after,,None,,,,,,,,,,,
EnableJUnit4MigrationSupport,VerifierSupport.txt,,error: no overall comment found,,,,,,,,,,,,
EnableJUnit4MigrationSupport,VerifierSupport.txt,afterEach,,None,,,,,,,,,,,
HoverMenuService,Dragger.txt,,error: no overall comment found,,,,,,,,,,,,
HoverMenuService,Dragger.txt,onPress,error: no comment found,,,,,,,,,,,,
HoverMenuService,Dragger.txt,onDragStart,error: no comment found,,,,,,,,,,,,
HoverMenuService,Dragger.txt,onDragTo,error: no comment found,,,,,,,,,,,,
HoverMenuService,Dragger.txt,onReleasedAt,error: no comment found,,,,,,,,,,,,
HoverMenuService,Dragger.txt,onTap,error: no comment found,,,,,,,,,,,,
HoverMenuService,Dragger.txt,activate,error: no comment found,,,,,,,,,,,,
HoverMenuService,Dragger.txt,deactivate,error: no comment found,,,,,,,,,,,,
HoverMenuService,Dragger.txt,enableDebugMode,error: no comment found,,,,,,,,,,,,
HoverMenuService,HoverMenuService.txt,,,None,,,,,,,,,,,
HoverMenuService,HoverMenuService.txt,HoverMenuService,,None,,,,,,,,,,,
HoverMenuService,HoverMenuService.txt,getContextForHoverMenu,,None,,,,,,,,,,,
HoverMenuService,HoverMenuService.txt,getHoverView,,None,,,,,,,,,,,
HoverMenuService,HoverMenuService.txt,getForegroundNotificationId,,None,,,,,,,,,,,
HoverMenuService,HoverMenuService.txt,getForegroundNotification,,None,,,,,,,,,,,
HoverMenuService,HoverMenuService.txt,onHoverMenuLaunched,,None,,,,,,,,,,,
HoverMenuService,HoverMenuService.txt,onHoverMenuExitingByUserRequest,,None,,,,,,,,,,,
HoverMenuService,HoverMenuService.txt,initHoverMenu,,None,,,,,,,,,,,
HoverMenuService,HoverMenuService.txt,onExit,error: no comment found,,,,,,,,,,,,
HoverMenuService,HoverMenuService.txt,d,error: no comment found,,,,,,,,,,,,
HoverMenuService,HoverMenuService.txt,onCreate,,None,,,,,,,,,,,
HoverMenuService,HoverMenuService.txt,onStartCommand,,None,,,,,,,,,,,
HoverMenuService,HoverMenuService.txt,e,error: no comment found,,,,,,,,,,,,
HoverMenuService,HoverMenuService.txt,onDestroy,,None,,,,,,,,,,,
HoverMenuService,HoverMenuService.txt,onBind,,None,,,,,,,,,,,
HoverMenuService,HoverView.txt,,error: no overall comment found,,,,,,,,,,,,
HoverMenuService,HoverView.txt,createForWindow,,None,,,,,,,,,,,
HoverMenuService,HoverView.txt,createWindowDragger,,None,,,,,,,,,,,
HoverMenuService,HoverView.txt,createForView,,None,,,,,,,,,,,
HoverMenuService,HoverView.txt,HoverView,,None,,,,,,,,,,,
HoverMenuService,HoverView.txt,applyAttributes,,None,,,,,,,,,,,
HoverMenuService,HoverView.txt,createCollapsedDockFromAttrs,,None,,,,,,,,,,,
HoverMenuService,HoverView.txt,init,,None,,,,,,,,,,,
HoverMenuService,HoverView.txt,saveVisualState,,None,,,,,,,,,,,
HoverMenuService,HoverView.txt,restoreVisualState,,None,,,,,,,,,,,
HoverMenuService,HoverView.txt,release,,None,,,,,,,,,,,
HoverMenuService,HoverView.txt,enableDebugMode,,None,,,,,,,,,,,
HoverMenuService,HoverView.txt,setState,,None,,,,,,,,,,,
HoverMenuService,HoverView.txt,onBackPressed,error: no comment found,,,,,,,,,,,,
HoverMenuService,HoverView.txt,setMenu,,None,,,,,,,,,,,
HoverMenuService,HoverView.txt,expand,,None,,,,,,,,,,,
HoverMenuService,HoverView.txt,collapse,,None,,,,,,,,,,,
HoverMenuService,HoverView.txt,close,,None,,,,,,,,,,,
HoverMenuService,HoverView.txt,setOnExitListener,,None,,,,,,,,,,,
HoverMenuService,HoverView.txt,addOnExpandAndCollapseListener,,None,,,,,,,,,,,
HoverMenuService,HoverView.txt,removeOnExpandAndCollapseListener,,None,,,,,,,,,,,
HoverMenuService,HoverView.txt,notifyListenersExpanding,,None,,,,,,,,,,,
HoverMenuService,HoverView.txt,notifyListenersExpanded,,None,,,,,,,,,,,
HoverMenuService,HoverView.txt,notifyListenersCollapsing,,None,,,,,,,,,,,
HoverMenuService,HoverView.txt,notifyListenersCollapsed,,None,,,,,,,,,,,
HoverMenuService,HoverView.txt,notifyListenersClosing,,None,,,,,,,,,,,
HoverMenuService,HoverView.txt,notifyListenersClosed,,None,,,,,,,,,,,
HoverMenuService,HoverView.txt,addToWindow,,None,,,,,,,,,,,
HoverMenuService,HoverView.txt,removeFromWindow,,None,,,,,,,,,,,
HoverMenuService,HoverView.txt,makeTouchableInWindow,,None,,,,,,,,,,,
HoverMenuService,HoverView.txt,makeUntouchableInWindow,,None,,,,,,,,,,,
HoverMenuService,HoverView.txt,createInViewDragger,error: no comment found,,,,,,,,,,,,
HoverMenuService,HoverView.txt,VisualState,,,,,,,,,,Potential null pointer dereference (mCollapsedDock not checked),,,
HoverMenuService,HoverView.txt,save,,,,,,,,,,Potential null pointer dereference (mCollapsedDock not checked),,,
HoverMenuService,HoverView.txt,setSidePosition,,None,,,,,,,,,,,
HoverMenuService,HoverView.txt,setSelectedSectionId,,None,,,,,,,,,,,
HoverMenuService,HoverView.txt,restore,,,,,,,,,,Potential null pointer dereference (mCollapsedDock not checked),,,
HoverMenuService,HoverView.txt,getSidePosition,error: no comment found,,,,,,,,,,,,
HoverMenuService,HoverView.txt,getSelectedSectionId,error: no comment found,,,,,,,,,,,,
HoverMenuService,HoverView.txt,PersistentState,,,,,,,,,,Potential null pointer dereference (mCollapsedDock not checked),,,
HoverMenuService,HoverView.txt,onExpanding,error: no comment found,,,,,,,,,,,,
HoverMenuService,HoverView.txt,onExpanded,error: no comment found,,,,,,,,,,,,
HoverMenuService,HoverView.txt,onCollapsing,error: no comment found,,,,,,,,,,,,
HoverMenuService,HoverView.txt,onCollapsed,error: no comment found,,,,,,,,,,,,
HoverMenuService,HoverView.txt,onClosing,error: no comment found,,,,,,,,,,,,
HoverMenuService,HoverView.txt,onClosed,error: no comment found,,,,,,,,,,,,
HoverMenuService,HoverView.txt,dispatchKeyEventPreIme,,None,,,,,,,,,,,
HoverMenuService,HoverView.txt,onSaveInstanceState,,None,,,,,,,,,,,
HoverMenuService,HoverView.txt,onRestoreInstanceState,,None,,,,,,,,,,,
HoverMenuService,HoverView.txt,d,error: no comment found,,,,,,,,,,,,
HoverMenuService,HoverView.txt,writeToParcel,,None,,,,,,,,,,,
HoverMenuService,HoverView.txt,SidePosition,,None,,,,,,,,,,,
HoverMenuService,HoverView.txt,SectionId,,None,,,,,,,,,,,
HoverMenuService,InViewDragger.txt,,,None,,,,,,,,,,,
HoverMenuService,InViewDragger.txt,InViewDragger,,None,,,,,,,,,,,
HoverMenuService,InViewDragger.txt,enableDebugMode,,None,,,,,,,,,,,
HoverMenuService,InViewDragger.txt,activate,,None,,,,,,,,,,,
HoverMenuService,InViewDragger.txt,deactivate,,None,,,,,,,,,,,
HoverMenuService,InViewDragger.txt,createTouchControlView,,None,,,,,,,,,,,
HoverMenuService,InViewDragger.txt,destroyTouchControlView,,None,,,,,,,,,,,
HoverMenuService,InViewDragger.txt,updateTouchControlViewAppearance,,None,,,,,,,,,,,
HoverMenuService,InViewDragger.txt,isTouchWithinSlopOfOriginalTouch,,None,,,,,,,,,,,
HoverMenuService,InViewDragger.txt,getDragViewCenterPosition,,None,,,,,,,,,,,
HoverMenuService,InViewDragger.txt,moveDragViewTo,,None,,,,,,,,,,,
HoverMenuService,InViewDragger.txt,convertCornerToCenter,,None,,,,,,,,,,,
HoverMenuService,InViewDragger.txt,convertCenterToCorner,,None,,,,,,,,,,,
HoverMenuService,InViewDragger.txt,onTouch,error: no comment found,,,,,,,,,,,,
HoverMenuService,InViewDragger.txt,d,error: no comment found,,,,,,,,,,,,
HoverMenuService,InWindowDragger.txt,,,None,,,,,,,,,,,
HoverMenuService,InWindowDragger.txt,InWindowDragger,,None,,,,,,,,,,,
HoverMenuService,InWindowDragger.txt,enableDebugMode,,None,,,,,,,,,,,
HoverMenuService,InWindowDragger.txt,createTouchControlView,,None,,,,,,,,,,,
HoverMenuService,InWindowDragger.txt,destroyTouchControlView,,None,,,,,,,,,,,
HoverMenuService,InWindowDragger.txt,updateTouchControlViewAppearance,,None,,,,,,,,,,,
HoverMenuService,InWindowDragger.txt,isTouchWithinSlopOfOriginalTouch,,None,,,,,,,,,,,
HoverMenuService,InWindowDragger.txt,getDragViewCenterPosition,,None,,,,,,,,,,,
HoverMenuService,InWindowDragger.txt,moveDragViewTo,,None,,,,,,,,,,,
HoverMenuService,InWindowDragger.txt,convertCornerToCenter,,None,,,,,,,,,,,
HoverMenuService,InWindowDragger.txt,convertCenterToCorner,,None,,,,,,,,,,,
HoverMenuService,InWindowDragger.txt,onTouch,error: no comment found,,,,,,,,,,,,
HoverMenuService,InWindowDragger.txt,d,error: no comment found,,,,,,,,,,,,
HoverMenuService,InWindowDragger.txt,activate,,None,,,,,,,,,,,
HoverMenuService,InWindowDragger.txt,deactivate,,None,,,,,,,,,,,
HoverMenuService,InWindowDragger.txt,debug,error: no comment found,,,,,,,,,,,,
HoverMenuService,OnExitListener.txt,,,None,,,,,,,,,,,
HoverMenuService,OnExitListener.txt,onExit,,None,,,,,,,,,,,
HoverMenuService,OverlayPermission.txt,,,None,,,,,,,,,,,
HoverMenuService,OverlayPermission.txt,hasRuntimePermissionToDrawOverlay,,None,,,,,,,,,,,
HoverMenuService,OverlayPermission.txt,createIntentToRequestOverlayPermission,,None,,,,,,,,,,,
HoverMenuService,OverlayPermission.txt,canDrawOverlays,error: no comment found,,,,,,,,,,,,
HoverMenuService,SideDock.txt,,,,,,,,,,,,Non-existent header files included,,
HoverMenuService,SideDock.txt,SidePosition,,None,,,,,,,,,,,
HoverMenuService,SideDock.txt,calculateDockPosition,invalid tag: #9Non-existent class Point included,,,,,,,,,,,,
HoverMenuService,SideDock.txt,getVerticalDockPositionPercentage,,None,,,,,,,,,,,
HoverMenuService,SideDock.txt,getSide,,None,,,,,,,,,,,
HoverMenuService,SideDock.txt,toString,,None,,,,,,,,,,,
HoverMenuService,SideDock.txt,SideDock,invalid tag: #9Non-existent class ViewGroup included,,,,,,,,,,,,
HoverMenuService,SideDock.txt,sidePosition,invalid tag: #9Non-existent class ViewGroup included,,,,,,,,,,,,
HoverMenuService,SideDock.txt,position,invalid tag: #9Non-existent class Point included,,,,,,,,,,,,
HoverMenuService,WindowViewController.txt,,,None,,,,,,,,,,,
HoverMenuService,WindowViewController.txt,addView,,None,,,,,,,,,,,
HoverMenuService,WindowViewController.txt,removeView,,None,,,,,,,,,,,
HoverMenuService,WindowViewController.txt,getViewPosition,,None,,,,,,,,,,,
HoverMenuService,WindowViewController.txt,moveViewTo,,None,,,,,,,,,,,
HoverMenuService,WindowViewController.txt,showView,,None,,,,,,,,,,,
HoverMenuService,WindowViewController.txt,hideView,,None,,,,,,,,,,,
HoverMenuService,WindowViewController.txt,makeTouchable,,None,,,,,,,,,,,
HoverMenuService,WindowViewController.txt,makeUntouchable,,None,,,,,,,,,,,
HoverMenuService,WindowViewController.txt,invalid_argument,error: no comment found,,,,,,,,,,,,
IntMath,Converter.txt,,,None,,,,,,,,,,,
IntMath,Converter.txt,doForward,,,,ReverseConverter::doForward parameter table does not match,,,,,,,,,
IntMath,Converter.txt,doBackward,,,,ReverseConverter::doBackward parameter table does not match,,,,,,,,,
IntMath,Converter.txt,convert,,None,,,,,,,,,,,
IntMath,Converter.txt,correctedDoForward,,None,,,,,,,,,,,
IntMath,Converter.txt,correctedDoBackward,,None,,,,,,,,,,,
IntMath,Converter.txt,convertAll,,None,,,,,,,,,,,
IntMath,Converter.txt,apply,,None,,,,,,,,,,,
IntMath,Converter.txt,unsafeDoForward,,None,,,,,,,,,,,
IntMath,Converter.txt,unsafeDoBackward,,None,,,,,,,,,,,
IntMath,Converter.txt,logic_error,error: no comment found,,,,,,,,,,,,
IntMath,Converter.txt,invalid_argument,error: no comment found,,,,,,,,,,,,
IntMath,Converter.txt,to_string,error: no comment found,,,,,,,,,,,,
IntMath,IntMath.txt,,,,,,,,,,,,Included non-existent header files.,,
IntMath,IntMath.txt,ceilingPowerOfTwo,,None,,,,,,,,,,,
IntMath,IntMath.txt,floorPowerOfTwo,,None,,,,,,,,,,,
IntMath,IntMath.txt,isPowerOfTwo,,None,,,,,,,,,,,
IntMath,IntMath.txt,lessThanBranchFree,,None,,,,,,,,,,,
IntMath,IntMath.txt,log2,,,,,,,,,,,Included a non-existent class RoundingMode,,
IntMath,IntMath.txt,log10,,,,,,,,,,,Included a non-existent class RoundingMode,,
IntMath,IntMath.txt,pow,,None,,,,,,,,,,,
IntMath,IntMath.txt,sqrt,,,,,,,,,,,Included a non-existent class RoundingMode,,
IntMath,IntMath.txt,divide,,,,,,,,,,,Included a non-existent class RoundingMode,,
IntMath,IntMath.txt,mod,,None,,,,,,,,,,,
IntMath,IntMath.txt,gcd,,None,,,,,,,,,,,
IntMath,IntMath.txt,checkedAdd,,None,,,,,,,,,,,
IntMath,IntMath.txt,checkedSubtract,,None,,,,,,,,,,,
IntMath,IntMath.txt,checkedMultiply,,None,,,,,,,,,,,
IntMath,IntMath.txt,checkedPow,,None,,,,,,,,,,,
IntMath,IntMath.txt,saturatedAdd,,None,,,,,,,,,,,
IntMath,IntMath.txt,saturatedSubtract,,None,,,,,,,,,,,
IntMath,IntMath.txt,saturatedMultiply,,None,,,,,,,,,,,
IntMath,IntMath.txt,saturatedPow,,None,,,,,,,,,,,
IntMath,IntMath.txt,factorial,,None,,,,,,,,,,,
IntMath,IntMath.txt,binomial,,None,,,,,,,,,,,
IntMath,IntMath.txt,mean,,None,,,,,,,,,,,
IntMath,IntMath.txt,isPrime,,,,,,,,,,,Included a non-existent class LongMath,,
IntMath,IntMath.txt,log10Floor,,None,,,,,,,,,,,
IntMath,IntMath.txt,sqrtFloor,,None,,,,,,,,,,,
IntMath,IntMath.txt,invalid_argument,error: no comment found,,,,,,,,,,,,
IntMath,IntMath.txt,overflow_error,error: no comment found,,,,,,,,,,,,
IntMath,IntMath.txt,highestOneBit,error: no comment found,,,,,,,,,,,,
IntMath,IntMath.txt,min,error: no comment found,,,,,,,,,,,,
IntMath,IntMath.txt,saturatedCast,error: no comment found,,,,,,,,,,,,
IntMath,IntMath.txt,runtime_error,error: no comment found,,,,,,,,,,,,
